"CustomerID","Cluster","Segment"
16150,"3","Potential Loyalists"
16152,"1","Average Customers"
16153,"3","Potential Loyalists"
16156,"3","Potential Loyalists"
16157,"3","Potential Loyalists"
16159,"1","Average Customers"
16160,"3","Potential Loyalists"
16161,"4","Champions"
16162,"1","Average Customers"
16163,"1","Average Customers"
16164,"3","Potential Loyalists"
16168,"4","Champions"
16169,"3","Potential Loyalists"
16170,"3","Potential Loyalists"
16171,"3","Potential Loyalists"
16172,"3","Potential Loyalists"
16173,"3","Potential Loyalists"
16174,"3","Potential Loyalists"
16175,"3","Potential Loyalists"
16177,"3","Potential Loyalists"
16178,"3","Potential Loyalists"
16179,"3","Potential Loyalists"
16180,"3","Potential Loyalists"
16181,"3","Potential Loyalists"
16182,"3","Potential Loyalists"
16183,"3","Potential Loyalists"
16184,"3","Potential Loyalists"
16185,"3","Potential Loyalists"
16186,"3","Potential Loyalists"
16187,"4","Champions"
16188,"3","Potential Loyalists"
16189,"3","Potential Loyalists"
16190,"3","Potential Loyalists"
16191,"3","Potential Loyalists"
16193,"1","Average Customers"
16198,"3","Potential Loyalists"
16200,"3","Potential Loyalists"
16201,"3","Potential Loyalists"
16202,"1","Average Customers"
16203,"3","Potential Loyalists"
16204,"3","Potential Loyalists"
16205,"3","Potential Loyalists"
16206,"3","Potential Loyalists"
16207,"3","Potential Loyalists"
16208,"3","Potential Loyalists"
16209,"3","Potential Loyalists"
16210,"4","Champions"
16211,"3","Potential Loyalists"
16212,"3","Potential Loyalists"
16213,"3","Potential Loyalists"
16214,"1","Average Customers"
16215,"3","Potential Loyalists"
16216,"1","Average Customers"
16217,"1","Average Customers"
16218,"3","Potential Loyalists"
16221,"3","Potential Loyalists"
16222,"1","Average Customers"
16224,"3","Potential Loyalists"
16225,"3","Potential Loyalists"
16226,"1","Average Customers"
16227,"1","Average Customers"
16229,"3","Potential Loyalists"
16230,"1","Average Customers"
16232,"3","Potential Loyalists"
16233,"3","Potential Loyalists"
16235,"3","Potential Loyalists"
16236,"3","Potential Loyalists"
16239,"3","Potential Loyalists"
16240,"3","Potential Loyalists"
16241,"3","Potential Loyalists"
16242,"3","Potential Loyalists"
16243,"3","Potential Loyalists"
16244,"1","Average Customers"
16245,"3","Potential Loyalists"
16247,"1","Average Customers"
16248,"3","Potential Loyalists"
16249,"3","Potential Loyalists"
16250,"1","Average Customers"
16253,"3","Potential Loyalists"
16255,"3","Potential Loyalists"
16256,"1","Average Customers"
16257,"1","Average Customers"
16258,"3","Potential Loyalists"
16260,"3","Potential Loyalists"
16261,"3","Potential Loyalists"
16265,"3","Potential Loyalists"
16266,"3","Potential Loyalists"
16268,"3","Potential Loyalists"
16270,"1","Average Customers"
16271,"3","Potential Loyalists"
16272,"3","Potential Loyalists"
16274,"1","Average Customers"
16275,"1","Average Customers"
16276,"1","Average Customers"
16278,"3","Potential Loyalists"
16279,"3","Potential Loyalists"
16281,"3","Potential Loyalists"
16282,"1","Average Customers"
16283,"3","Potential Loyalists"
16284,"3","Potential Loyalists"
16287,"1","Average Customers"
16292,"3","Potential Loyalists"
16293,"3","Potential Loyalists"
16295,"3","Potential Loyalists"
16297,"1","Average Customers"
16298,"3","Potential Loyalists"
16302,"3","Potential Loyalists"
16303,"3","Potential Loyalists"
16305,"3","Potential Loyalists"
16306,"1","Average Customers"
16308,"3","Potential Loyalists"
16309,"3","Potential Loyalists"
16311,"3","Potential Loyalists"
16313,"3","Potential Loyalists"
16315,"1","Average Customers"
16316,"3","Potential Loyalists"
16317,"3","Potential Loyalists"
16318,"3","Potential Loyalists"
16319,"1","Average Customers"
16320,"1","Average Customers"
16321,"3","Potential Loyalists"
16322,"3","Potential Loyalists"
16323,"1","Average Customers"
16324,"3","Potential Loyalists"
16325,"3","Potential Loyalists"
16326,"3","Potential Loyalists"
16327,"3","Potential Loyalists"
16330,"3","Potential Loyalists"
16332,"3","Potential Loyalists"
16333,"4","Champions"
16337,"3","Potential Loyalists"
16338,"1","Average Customers"
16339,"1","Average Customers"
16340,"3","Potential Loyalists"
16341,"3","Potential Loyalists"
16342,"3","Potential Loyalists"
16343,"3","Potential Loyalists"
16344,"1","Average Customers"
16345,"3","Potential Loyalists"
16347,"3","Potential Loyalists"
16348,"3","Potential Loyalists"
16349,"1","Average Customers"
16350,"3","Potential Loyalists"
16351,"1","Average Customers"
16352,"3","Potential Loyalists"
16353,"4","Champions"
16354,"3","Potential Loyalists"
16356,"1","Average Customers"
16357,"3","Potential Loyalists"
16358,"3","Potential Loyalists"
16359,"3","Potential Loyalists"
16360,"3","Potential Loyalists"
16361,"3","Potential Loyalists"
16362,"3","Potential Loyalists"
16363,"3","Potential Loyalists"
16364,"3","Potential Loyalists"
16365,"3","Potential Loyalists"
16366,"3","Potential Loyalists"
16367,"3","Potential Loyalists"
16368,"3","Potential Loyalists"
16369,"3","Potential Loyalists"
16370,"3","Potential Loyalists"
16372,"3","Potential Loyalists"
16374,"3","Potential Loyalists"
16376,"3","Potential Loyalists"
16377,"1","Average Customers"
16378,"1","Average Customers"
16379,"3","Potential Loyalists"
16380,"3","Potential Loyalists"
16383,"3","Potential Loyalists"
16384,"3","Potential Loyalists"
16385,"3","Potential Loyalists"
16386,"3","Potential Loyalists"
16387,"1","Average Customers"
16389,"3","Potential Loyalists"
16392,"1","Average Customers"
16393,"3","Potential Loyalists"
16394,"3","Potential Loyalists"
16395,"3","Potential Loyalists"
16398,"1","Average Customers"
16399,"3","Potential Loyalists"
16400,"3","Potential Loyalists"
16401,"3","Potential Loyalists"
16402,"1","Average Customers"
16403,"1","Average Customers"
16404,"3","Potential Loyalists"
16405,"1","Average Customers"
16406,"3","Potential Loyalists"
16407,"3","Potential Loyalists"
16409,"3","Potential Loyalists"
16411,"3","Potential Loyalists"
16412,"3","Potential Loyalists"
16413,"3","Potential Loyalists"
16414,"3","Potential Loyalists"
16415,"3","Potential Loyalists"
16416,"3","Potential Loyalists"
16418,"3","Potential Loyalists"
16419,"3","Potential Loyalists"
16422,"4","Champions"
16423,"3","Potential Loyalists"
16424,"1","Average Customers"
16425,"1","Average Customers"
16426,"3","Potential Loyalists"
16427,"1","Average Customers"
16429,"3","Potential Loyalists"
16430,"3","Potential Loyalists"
16431,"1","Average Customers"
16432,"3","Potential Loyalists"
16433,"3","Potential Loyalists"
16434,"3","Potential Loyalists"
16438,"3","Potential Loyalists"
16440,"3","Potential Loyalists"
16441,"3","Potential Loyalists"
16442,"3","Potential Loyalists"
16444,"3","Potential Loyalists"
16445,"3","Potential Loyalists"
16446,"2","Champions"
16447,"3","Potential Loyalists"
16448,"1","Average Customers"
16449,"1","Average Customers"
16450,"1","Average Customers"
16451,"3","Potential Loyalists"
16454,"3","Potential Loyalists"
16455,"3","Potential Loyalists"
16456,"3","Potential Loyalists"
16457,"1","Average Customers"
16458,"4","Champions"
16460,"3","Potential Loyalists"
16461,"1","Average Customers"
16462,"3","Potential Loyalists"
16463,"3","Potential Loyalists"
16464,"3","Potential Loyalists"
16466,"3","Potential Loyalists"
16468,"3","Potential Loyalists"
16469,"3","Potential Loyalists"
16470,"3","Potential Loyalists"
16471,"1","Average Customers"
16473,"1","Average Customers"
16474,"3","Potential Loyalists"
16475,"3","Potential Loyalists"
16477,"3","Potential Loyalists"
16478,"3","Potential Loyalists"
16479,"3","Potential Loyalists"
16480,"3","Potential Loyalists"
16482,"3","Potential Loyalists"
16483,"1","Average Customers"
16484,"1","Average Customers"
16485,"3","Potential Loyalists"
16488,"3","Potential Loyalists"
16491,"3","Potential Loyalists"
16493,"3","Potential Loyalists"
16494,"1","Average Customers"
16495,"3","Potential Loyalists"
16496,"3","Potential Loyalists"
16497,"3","Potential Loyalists"
16498,"1","Average Customers"
16499,"1","Average Customers"
16500,"3","Potential Loyalists"
16503,"3","Potential Loyalists"
16504,"3","Potential Loyalists"
16505,"3","Potential Loyalists"
16506,"3","Potential Loyalists"
16509,"1","Average Customers"
16510,"1","Average Customers"
16511,"3","Potential Loyalists"
16513,"3","Potential Loyalists"
16515,"3","Potential Loyalists"
16516,"3","Potential Loyalists"
16517,"1","Average Customers"
16518,"3","Potential Loyalists"
16519,"3","Potential Loyalists"
16520,"1","Average Customers"
16523,"4","Champions"
16525,"4","Champions"
16526,"1","Average Customers"
16527,"3","Potential Loyalists"
16528,"3","Potential Loyalists"
16529,"1","Average Customers"
16531,"3","Potential Loyalists"
16532,"3","Potential Loyalists"
16533,"3","Potential Loyalists"
16535,"3","Potential Loyalists"
16536,"3","Potential Loyalists"
16539,"3","Potential Loyalists"
16542,"3","Potential Loyalists"
16545,"1","Average Customers"
16546,"1","Average Customers"
16549,"3","Potential Loyalists"
16550,"3","Potential Loyalists"
16551,"3","Potential Loyalists"
16552,"1","Average Customers"
16553,"3","Potential Loyalists"
16554,"3","Potential Loyalists"
16555,"3","Potential Loyalists"
16556,"3","Potential Loyalists"
16557,"3","Potential Loyalists"
16558,"4","Champions"
16560,"3","Potential Loyalists"
16561,"3","Potential Loyalists"
16563,"3","Potential Loyalists"
16565,"1","Average Customers"
16566,"3","Potential Loyalists"
16567,"1","Average Customers"
16569,"3","Potential Loyalists"
16570,"3","Potential Loyalists"
16571,"3","Potential Loyalists"
16572,"3","Potential Loyalists"
16573,"3","Potential Loyalists"
16574,"3","Potential Loyalists"
16581,"1","Average Customers"
16582,"3","Potential Loyalists"
16583,"1","Average Customers"
16584,"3","Potential Loyalists"
16586,"1","Average Customers"
16587,"1","Average Customers"
16589,"3","Potential Loyalists"
16591,"3","Potential Loyalists"
16592,"4","Champions"
16593,"3","Potential Loyalists"
16594,"3","Potential Loyalists"
16595,"3","Potential Loyalists"
16596,"3","Potential Loyalists"
16597,"3","Potential Loyalists"
16598,"1","Average Customers"
16600,"3","Potential Loyalists"
16601,"3","Potential Loyalists"
16602,"3","Potential Loyalists"
16603,"3","Potential Loyalists"
16607,"3","Potential Loyalists"
16609,"3","Potential Loyalists"
16610,"1","Average Customers"
16611,"1","Average Customers"
16612,"3","Potential Loyalists"
16613,"3","Potential Loyalists"
16614,"1","Average Customers"
16616,"3","Potential Loyalists"
16617,"1","Average Customers"
16618,"3","Potential Loyalists"
16619,"1","Average Customers"
16620,"3","Potential Loyalists"
16621,"3","Potential Loyalists"
16623,"1","Average Customers"
16624,"3","Potential Loyalists"
16625,"1","Average Customers"
16626,"4","Champions"
16627,"3","Potential Loyalists"
16628,"3","Potential Loyalists"
16629,"3","Potential Loyalists"
16633,"3","Potential Loyalists"
16634,"1","Average Customers"
16637,"3","Potential Loyalists"
16638,"3","Potential Loyalists"
16639,"3","Potential Loyalists"
16641,"3","Potential Loyalists"
16642,"3","Potential Loyalists"
16643,"1","Average Customers"
16644,"1","Average Customers"
16647,"1","Average Customers"
16648,"3","Potential Loyalists"
16650,"3","Potential Loyalists"
16652,"3","Potential Loyalists"
16653,"3","Potential Loyalists"
16654,"3","Potential Loyalists"
16655,"3","Potential Loyalists"
16656,"4","Champions"
16657,"3","Potential Loyalists"
16658,"1","Average Customers"
16659,"1","Average Customers"
16660,"3","Potential Loyalists"
16665,"1","Average Customers"
16666,"3","Potential Loyalists"
16667,"3","Potential Loyalists"
16668,"3","Potential Loyalists"
16669,"3","Potential Loyalists"
16670,"3","Potential Loyalists"
16671,"3","Potential Loyalists"
16672,"4","Champions"
16674,"3","Potential Loyalists"
16676,"3","Potential Loyalists"
16678,"3","Potential Loyalists"
16679,"1","Average Customers"
16680,"3","Potential Loyalists"
16681,"3","Potential Loyalists"
16682,"3","Potential Loyalists"
16684,"4","Champions"
16685,"3","Potential Loyalists"
16686,"3","Potential Loyalists"
16688,"3","Potential Loyalists"
16689,"3","Potential Loyalists"
16690,"3","Potential Loyalists"
16692,"1","Average Customers"
16693,"3","Potential Loyalists"
16696,"3","Potential Loyalists"
16697,"1","Average Customers"
16698,"1","Average Customers"
16700,"3","Potential Loyalists"
16701,"3","Potential Loyalists"
16705,"4","Champions"
16706,"3","Potential Loyalists"
16708,"3","Potential Loyalists"
16709,"3","Potential Loyalists"
16710,"3","Potential Loyalists"
16711,"3","Potential Loyalists"
16712,"3","Potential Loyalists"
16713,"4","Champions"
16714,"1","Average Customers"
16715,"3","Potential Loyalists"
16716,"1","Average Customers"
16717,"3","Potential Loyalists"
16718,"1","Average Customers"
16719,"3","Potential Loyalists"
16720,"3","Potential Loyalists"
16721,"1","Average Customers"
16722,"3","Potential Loyalists"
16723,"3","Potential Loyalists"
16725,"1","Average Customers"
16726,"3","Potential Loyalists"
16727,"1","Average Customers"
16728,"3","Potential Loyalists"
16729,"4","Champions"
16730,"3","Potential Loyalists"
16732,"3","Potential Loyalists"
16734,"3","Potential Loyalists"
16735,"3","Potential Loyalists"
16737,"3","Potential Loyalists"
16738,"1","Average Customers"
16739,"1","Average Customers"
16742,"3","Potential Loyalists"
16743,"3","Potential Loyalists"
16744,"3","Potential Loyalists"
16745,"4","Champions"
16746,"4","Champions"
16747,"3","Potential Loyalists"
16748,"3","Potential Loyalists"
16750,"3","Potential Loyalists"
16751,"3","Potential Loyalists"
16752,"1","Average Customers"
16753,"3","Potential Loyalists"
16754,"1","Average Customers"
16755,"3","Potential Loyalists"
16756,"1","Average Customers"
16757,"1","Average Customers"
16758,"3","Potential Loyalists"
16759,"3","Potential Loyalists"
16761,"3","Potential Loyalists"
16762,"3","Potential Loyalists"
16763,"1","Average Customers"
16764,"3","Potential Loyalists"
16765,"1","Average Customers"
16766,"1","Average Customers"
16767,"3","Potential Loyalists"
16768,"3","Potential Loyalists"
16769,"1","Average Customers"
16770,"3","Potential Loyalists"
16771,"3","Potential Loyalists"
16773,"3","Potential Loyalists"
16774,"3","Potential Loyalists"
16775,"3","Potential Loyalists"
16776,"3","Potential Loyalists"
16777,"3","Potential Loyalists"
16778,"3","Potential Loyalists"
16779,"4","Champions"
16780,"3","Potential Loyalists"
16781,"1","Average Customers"
16782,"3","Potential Loyalists"
16784,"3","Potential Loyalists"
16788,"3","Potential Loyalists"
16789,"3","Potential Loyalists"
16790,"3","Potential Loyalists"
16791,"3","Potential Loyalists"
16792,"1","Average Customers"
16793,"3","Potential Loyalists"
16794,"3","Potential Loyalists"
16795,"1","Average Customers"
16796,"3","Potential Loyalists"
16800,"3","Potential Loyalists"
16801,"1","Average Customers"
16803,"3","Potential Loyalists"
16804,"3","Potential Loyalists"
16805,"1","Average Customers"
16806,"3","Potential Loyalists"
16807,"3","Potential Loyalists"
16808,"3","Potential Loyalists"
16809,"3","Potential Loyalists"
16810,"1","Average Customers"
16811,"3","Potential Loyalists"
16812,"1","Average Customers"
16813,"3","Potential Loyalists"
16814,"4","Champions"
16816,"3","Potential Loyalists"
16817,"3","Potential Loyalists"
16818,"3","Potential Loyalists"
16820,"3","Potential Loyalists"
16823,"1","Average Customers"
16824,"3","Potential Loyalists"
16825,"3","Potential Loyalists"
16826,"3","Potential Loyalists"
16828,"3","Potential Loyalists"
16829,"1","Average Customers"
16830,"3","Potential Loyalists"
16832,"1","Average Customers"
16833,"3","Potential Loyalists"
16834,"1","Average Customers"
16835,"3","Potential Loyalists"
16836,"3","Potential Loyalists"
16837,"3","Potential Loyalists"
16838,"1","Average Customers"
16839,"4","Champions"
16841,"3","Potential Loyalists"
16842,"3","Potential Loyalists"
16843,"4","Champions"
16846,"3","Potential Loyalists"
16847,"3","Potential Loyalists"
16848,"3","Potential Loyalists"
16849,"1","Average Customers"
16850,"1","Average Customers"
16851,"3","Potential Loyalists"
16852,"3","Potential Loyalists"
16855,"3","Potential Loyalists"
16856,"3","Potential Loyalists"
16858,"1","Average Customers"
16859,"3","Potential Loyalists"
16861,"3","Potential Loyalists"
16863,"3","Potential Loyalists"
16866,"3","Potential Loyalists"
16869,"3","Potential Loyalists"
16871,"3","Potential Loyalists"
16872,"3","Potential Loyalists"
16873,"3","Potential Loyalists"
16875,"3","Potential Loyalists"
16877,"3","Potential Loyalists"
16878,"3","Potential Loyalists"
16880,"3","Potential Loyalists"
16881,"3","Potential Loyalists"
16882,"3","Potential Loyalists"
16883,"1","Average Customers"
16884,"3","Potential Loyalists"
16885,"3","Potential Loyalists"
16887,"3","Potential Loyalists"
16889,"1","Average Customers"
16891,"3","Potential Loyalists"
16892,"3","Potential Loyalists"
16893,"1","Average Customers"
16895,"3","Potential Loyalists"
16897,"1","Average Customers"
16898,"3","Potential Loyalists"
16899,"3","Potential Loyalists"
16900,"3","Potential Loyalists"
16902,"3","Potential Loyalists"
16903,"3","Potential Loyalists"
16904,"4","Champions"
16905,"3","Potential Loyalists"
16906,"3","Potential Loyalists"
16907,"3","Potential Loyalists"
16909,"3","Potential Loyalists"
16910,"3","Potential Loyalists"
16912,"3","Potential Loyalists"
16913,"1","Average Customers"
16914,"3","Potential Loyalists"
16915,"3","Potential Loyalists"
16916,"3","Potential Loyalists"
16917,"1","Average Customers"
16918,"3","Potential Loyalists"
16919,"3","Potential Loyalists"
16921,"3","Potential Loyalists"
16923,"4","Champions"
16924,"3","Potential Loyalists"
16926,"1","Average Customers"
16927,"3","Potential Loyalists"
16928,"4","Champions"
16929,"3","Potential Loyalists"
16930,"3","Potential Loyalists"
16931,"4","Champions"
16932,"3","Potential Loyalists"
16933,"3","Potential Loyalists"
16934,"3","Potential Loyalists"
16936,"3","Potential Loyalists"
16938,"3","Potential Loyalists"
16940,"3","Potential Loyalists"
16942,"3","Potential Loyalists"
16943,"1","Average Customers"
16945,"4","Champions"
16947,"1","Average Customers"
16948,"3","Potential Loyalists"
16949,"3","Potential Loyalists"
16950,"3","Potential Loyalists"
16951,"3","Potential Loyalists"
16952,"3","Potential Loyalists"
16953,"3","Potential Loyalists"
16954,"3","Potential Loyalists"
16955,"1","Average Customers"
16956,"3","Potential Loyalists"
16957,"1","Average Customers"
16959,"3","Potential Loyalists"
16960,"3","Potential Loyalists"
16961,"3","Potential Loyalists"
16963,"1","Average Customers"
16965,"1","Average Customers"
16966,"3","Potential Loyalists"
16967,"1","Average Customers"
16968,"3","Potential Loyalists"
16969,"3","Potential Loyalists"
16971,"3","Potential Loyalists"
16976,"1","Average Customers"
16978,"3","Potential Loyalists"
16979,"3","Potential Loyalists"
16980,"1","Average Customers"
16982,"3","Potential Loyalists"
16983,"3","Potential Loyalists"
16984,"3","Potential Loyalists"
16985,"3","Potential Loyalists"
16986,"3","Potential Loyalists"
16987,"3","Potential Loyalists"
16988,"3","Potential Loyalists"
16989,"3","Potential Loyalists"
16990,"1","Average Customers"
16992,"3","Potential Loyalists"
16996,"3","Potential Loyalists"
16997,"1","Average Customers"
16998,"1","Average Customers"
16999,"3","Potential Loyalists"
17001,"3","Potential Loyalists"
17002,"3","Potential Loyalists"
17004,"3","Potential Loyalists"
17006,"3","Potential Loyalists"
17007,"3","Potential Loyalists"
17010,"3","Potential Loyalists"
17011,"3","Potential Loyalists"
17014,"3","Potential Loyalists"
17015,"3","Potential Loyalists"
17017,"4","Champions"
17018,"3","Potential Loyalists"
17019,"3","Potential Loyalists"
17022,"3","Potential Loyalists"
17024,"3","Potential Loyalists"
17025,"3","Potential Loyalists"
17026,"1","Average Customers"
17027,"3","Potential Loyalists"
17029,"3","Potential Loyalists"
17030,"3","Potential Loyalists"
17031,"3","Potential Loyalists"
17033,"3","Potential Loyalists"
17034,"3","Potential Loyalists"
17035,"1","Average Customers"
17037,"3","Potential Loyalists"
17038,"3","Potential Loyalists"
17040,"3","Potential Loyalists"
17041,"3","Potential Loyalists"
17042,"3","Potential Loyalists"
17043,"3","Potential Loyalists"
17044,"3","Potential Loyalists"
17045,"3","Potential Loyalists"
17046,"1","Average Customers"
17047,"3","Potential Loyalists"
17048,"3","Potential Loyalists"
17049,"3","Potential Loyalists"
17050,"3","Potential Loyalists"
17051,"1","Average Customers"
17052,"3","Potential Loyalists"
17053,"3","Potential Loyalists"
17054,"3","Potential Loyalists"
17058,"3","Potential Loyalists"
17059,"3","Potential Loyalists"
17060,"1","Average Customers"
17061,"3","Potential Loyalists"
17062,"1","Average Customers"
17063,"3","Potential Loyalists"
17064,"3","Potential Loyalists"
17068,"4","Champions"
17069,"3","Potential Loyalists"
17070,"3","Potential Loyalists"
17071,"3","Potential Loyalists"
17073,"3","Potential Loyalists"
17075,"3","Potential Loyalists"
17076,"3","Potential Loyalists"
17078,"3","Potential Loyalists"
17079,"3","Potential Loyalists"
17080,"3","Potential Loyalists"
17081,"3","Potential Loyalists"
17082,"3","Potential Loyalists"
17083,"3","Potential Loyalists"
17084,"3","Potential Loyalists"
17085,"3","Potential Loyalists"
17086,"3","Potential Loyalists"
17088,"3","Potential Loyalists"
17090,"3","Potential Loyalists"
17091,"3","Potential Loyalists"
17092,"3","Potential Loyalists"
17094,"1","Average Customers"
17095,"3","Potential Loyalists"
17096,"3","Potential Loyalists"
17097,"3","Potential Loyalists"
17100,"3","Potential Loyalists"
17101,"3","Potential Loyalists"
17102,"1","Average Customers"
17105,"1","Average Customers"
17107,"3","Potential Loyalists"
17109,"3","Potential Loyalists"
17110,"1","Average Customers"
17111,"3","Potential Loyalists"
17114,"3","Potential Loyalists"
17115,"3","Potential Loyalists"
17117,"1","Average Customers"
17118,"1","Average Customers"
17119,"3","Potential Loyalists"
17120,"1","Average Customers"
17122,"3","Potential Loyalists"
17123,"1","Average Customers"
17124,"1","Average Customers"
17125,"3","Potential Loyalists"
17126,"1","Average Customers"
17128,"1","Average Customers"
17131,"3","Potential Loyalists"
17133,"3","Potential Loyalists"
17134,"3","Potential Loyalists"
17135,"3","Potential Loyalists"
17138,"1","Average Customers"
17139,"4","Champions"
17140,"1","Average Customers"
17142,"1","Average Customers"
17144,"3","Potential Loyalists"
17146,"3","Potential Loyalists"
17147,"3","Potential Loyalists"
17148,"3","Potential Loyalists"
17152,"1","Average Customers"
17153,"3","Potential Loyalists"
17154,"3","Potential Loyalists"
17155,"3","Potential Loyalists"
17157,"3","Potential Loyalists"
17158,"3","Potential Loyalists"
17159,"3","Potential Loyalists"
17160,"3","Potential Loyalists"
17162,"3","Potential Loyalists"
17163,"3","Potential Loyalists"
17164,"3","Potential Loyalists"
17165,"1","Average Customers"
17166,"3","Potential Loyalists"
17169,"3","Potential Loyalists"
17171,"1","Average Customers"
17172,"3","Potential Loyalists"
17173,"3","Potential Loyalists"
17174,"1","Average Customers"
17175,"3","Potential Loyalists"
17176,"1","Average Customers"
17179,"1","Average Customers"
17180,"3","Potential Loyalists"
17181,"3","Potential Loyalists"
17183,"3","Potential Loyalists"
17186,"3","Potential Loyalists"
17187,"1","Average Customers"
17188,"3","Potential Loyalists"
17189,"3","Potential Loyalists"
17190,"3","Potential Loyalists"
17191,"3","Potential Loyalists"
17193,"3","Potential Loyalists"
17194,"1","Average Customers"
17197,"3","Potential Loyalists"
17198,"3","Potential Loyalists"
17201,"3","Potential Loyalists"
17203,"3","Potential Loyalists"
17204,"1","Average Customers"
17205,"3","Potential Loyalists"
17206,"3","Potential Loyalists"
17211,"3","Potential Loyalists"
17212,"1","Average Customers"
17213,"3","Potential Loyalists"
17214,"3","Potential Loyalists"
17217,"1","Average Customers"
17218,"3","Potential Loyalists"
17219,"3","Potential Loyalists"
17220,"3","Potential Loyalists"
17221,"3","Potential Loyalists"
17222,"3","Potential Loyalists"
17223,"1","Average Customers"
17226,"1","Average Customers"
17227,"3","Potential Loyalists"
17228,"3","Potential Loyalists"
17229,"3","Potential Loyalists"
17230,"1","Average Customers"
17231,"3","Potential Loyalists"
17232,"3","Potential Loyalists"
17233,"3","Potential Loyalists"
17234,"1","Average Customers"
17235,"3","Potential Loyalists"
17236,"3","Potential Loyalists"
17237,"3","Potential Loyalists"
17238,"4","Champions"
17239,"1","Average Customers"
17242,"3","Potential Loyalists"
17243,"4","Champions"
17244,"3","Potential Loyalists"
17245,"1","Average Customers"
17247,"3","Potential Loyalists"
17248,"3","Potential Loyalists"
17250,"3","Potential Loyalists"
17251,"1","Average Customers"
17252,"3","Potential Loyalists"
17253,"3","Potential Loyalists"
17254,"3","Potential Loyalists"
17255,"3","Potential Loyalists"
17256,"3","Potential Loyalists"
17259,"1","Average Customers"
17262,"3","Potential Loyalists"
17263,"1","Average Customers"
17265,"3","Potential Loyalists"
17266,"3","Potential Loyalists"
17267,"3","Potential Loyalists"
17268,"3","Potential Loyalists"
17272,"3","Potential Loyalists"
17274,"3","Potential Loyalists"
17277,"1","Average Customers"
17278,"1","Average Customers"
17279,"3","Potential Loyalists"
17282,"3","Potential Loyalists"
17284,"3","Potential Loyalists"
17286,"3","Potential Loyalists"
17287,"3","Potential Loyalists"
17288,"3","Potential Loyalists"
17289,"3","Potential Loyalists"
17290,"3","Potential Loyalists"
17291,"1","Average Customers"
17293,"3","Potential Loyalists"
17295,"3","Potential Loyalists"
17297,"3","Potential Loyalists"
17298,"3","Potential Loyalists"
17299,"3","Potential Loyalists"
17301,"3","Potential Loyalists"
17302,"3","Potential Loyalists"
17303,"1","Average Customers"
17306,"4","Champions"
17309,"3","Potential Loyalists"
17311,"3","Potential Loyalists"
17312,"3","Potential Loyalists"
17313,"3","Potential Loyalists"
17314,"3","Potential Loyalists"
17315,"4","Champions"
17317,"3","Potential Loyalists"
17320,"3","Potential Loyalists"
17321,"3","Potential Loyalists"
17323,"3","Potential Loyalists"
17324,"3","Potential Loyalists"
17325,"1","Average Customers"
17329,"3","Potential Loyalists"
17330,"3","Potential Loyalists"
17331,"3","Potential Loyalists"
17333,"3","Potential Loyalists"
17334,"1","Average Customers"
17337,"1","Average Customers"
17338,"3","Potential Loyalists"
17339,"3","Potential Loyalists"
17340,"4","Champions"
17341,"1","Average Customers"
17343,"1","Average Customers"
17344,"3","Potential Loyalists"
17345,"3","Potential Loyalists"
17346,"4","Champions"
17347,"3","Potential Loyalists"
17348,"3","Potential Loyalists"
17349,"1","Average Customers"
17350,"3","Potential Loyalists"
17351,"3","Potential Loyalists"
17353,"3","Potential Loyalists"
17354,"3","Potential Loyalists"
17356,"1","Average Customers"
17357,"3","Potential Loyalists"
17358,"1","Average Customers"
17359,"3","Potential Loyalists"
17360,"3","Potential Loyalists"
17361,"3","Potential Loyalists"
17362,"1","Average Customers"
17364,"3","Potential Loyalists"
17365,"3","Potential Loyalists"
17367,"1","Average Customers"
17368,"3","Potential Loyalists"
17370,"3","Potential Loyalists"
17371,"3","Potential Loyalists"
17372,"3","Potential Loyalists"
17373,"3","Potential Loyalists"
17374,"1","Average Customers"
17375,"1","Average Customers"
17376,"3","Potential Loyalists"
17377,"4","Champions"
17379,"3","Potential Loyalists"
17381,"4","Champions"
17382,"3","Potential Loyalists"
17383,"3","Potential Loyalists"
17384,"3","Potential Loyalists"
17385,"3","Potential Loyalists"
17386,"3","Potential Loyalists"
17387,"3","Potential Loyalists"
17388,"3","Potential Loyalists"
17389,"4","Champions"
17391,"1","Average Customers"
17392,"1","Average Customers"
17394,"1","Average Customers"
17396,"3","Potential Loyalists"
17397,"3","Potential Loyalists"
17398,"3","Potential Loyalists"
17400,"3","Potential Loyalists"
17402,"3","Potential Loyalists"
17403,"3","Potential Loyalists"
17404,"4","Champions"
17405,"3","Potential Loyalists"
17406,"1","Average Customers"
17408,"1","Average Customers"
17409,"1","Average Customers"
17410,"3","Potential Loyalists"
17411,"3","Potential Loyalists"
17412,"3","Potential Loyalists"
17414,"3","Potential Loyalists"
17415,"3","Potential Loyalists"
17416,"3","Potential Loyalists"
17418,"3","Potential Loyalists"
17419,"3","Potential Loyalists"
17420,"3","Potential Loyalists"
17422,"3","Potential Loyalists"
17423,"3","Potential Loyalists"
17425,"3","Potential Loyalists"
17426,"3","Potential Loyalists"
17427,"3","Potential Loyalists"
17428,"4","Champions"
17429,"3","Potential Loyalists"
17430,"3","Potential Loyalists"
17431,"1","Average Customers"
17432,"3","Potential Loyalists"
17433,"3","Potential Loyalists"
